71998 123379
21118 21668 1
2026 2028 1
35589 35730 1
2026 2029 1
2026 2027 1
68503 68504 1
27603 27605 1
27603 27606 1
27603 27604 1
21242 21243 1
34480 8774 1
17487 68780 1
21242 21244 1
17487 68781 1
21242 21245 1
28433 28434 1
6689 6690 1
6689 6691 1
38425 38426 1
19498 19682 1
740 741 1
19498 19689 1
20817 23853 1
25217 60883 1
8997 9001 1
8997 9000 1
68184 68185 1
41710 69052 1
4297 4306 1
4297 4305 1
4297 4307 1
17953 2284 1
36546 36547 1
36546 36548 1
4297 4300 1
4297 4302 1
4297 4301 1
4297 4304 1
4297 4303 1
55925 55926 1
64563 64564 1
61484 70568 1
13275 58458 1
37603 4165 1
30702 30703 1
2913 2914 1
2913 2915 1
2913 2916 1
57225 57227 1
57225 57226 1
47153 47154 1
61484 70511 1
22086 2948 1
2471 4030 1
20834 24155 1
20834 24156 1
48880 48929 1
20834 24153 1
20834 24154 1
20834 24151 1
48880 48928 1
20834 24152 1
2546 2993 1
15198 15199 1
26038 26154 1
26038 26152 1
11263 11264 1
11263 11265 1
40696 40698 1
40696 40697 1
13873 13874 1
13873 13875 1
20418 23236 1
19848 8337 1
13460 13462 1
13253 13590 1
13253 13591 1
13460 13461 1
22196 22197 1
19467 3483 1
23466 4511 1
41258 4916 1
41068 41070 1
21090 60122 1
21090 60116 1
21915 21916 1
21915 21917 1
61473 61474 1
61473 61475 1
19498 19504 1
19498 19507 1
41068 41069 1
39492 39493 1
47856 47857 1
11838 11839 1
3050 674 1
64707 64708 1
19498 19523 1
32564 56209 1
21090 60123 1
10693 17803 1
10693 17802 1
10693 17801 1
10693 17800 1
18821 4563 1
15730 52841 1
56352 56353 1
2235 568 1
53744 53745 1
64941 64942 1
22251 24808 1
25757 25758 1
25217 60958 1
25217 60957 1
2357 51906 1
55056 55057 1
2357 51905 1
31759 31760 1
31759 31761 1
15216 15217 1
36167 36169 1
61033 61034 1
62123 62124 1
19498 19552 1
19498 19551 1
19498 19553 1
26666 26667 1
24670 24671 1
8090 8091 1
8090 8092 1
8090 8093 1
8090 8094 1
8090 8095 1
19625 49056 1
19625 49057 1
19625 49058 1
59112 62158 1
36167 36168 1
59112 62159 1
59112 62157 1
45240 45247 1
70439 70482 1
70439 70483 1
47549 47831 1
41720 41801 1
47549 47832 1
41720 41802 1
19253 60869 1
41720 41803 1
19253 60868 1
41720 41804 1
243 244 1
43647 43704 1
54836 70619 1
19253 60867 1
19253 60866 1
58609 58610 1
58609 58611 1
40270 40271 1
15850 15861 1
40270 40272 1
67082 67083 1
67082 67084 1
54339 60724 1
54339 60723 1
54339 60722 1
54339 60721 1
15850 15859 1
42395 42397 1
10992 10993 1
42395 42396 1
10992 10994 1
41720 41830 1
32537 50485 1
18374 52322 1
23372 23377 1
39476 39660 1
23372 23373 1
14192 14193 1
3862 3863 1
47396 47397 1
47396 47399 1
47396 47398 1
23372 23378 1
50071 50072 1
25696 60534 1
25696 60533 1
13773 67378 1
55290 63074 1
55290 63073 1
18173 18175 1
18173 18174 1
15850 15851 1
29467 29806 1
22569 49428 1
22569 49427 1
22569 49429 1
20463 49954 1
11095 5421 1
53244 53246 1
53244 53245 1
45056 45057 1
23946 34374 1
2092 2347 1
2092 2346 1
71692 71693 1
51865 53204 1
18651 4798 1
44772 44773 1
37471 7061 1
22117 24620 1
22117 24621 1
52347 52348 1
39852 39897 1
22569 49494 1
59420 59422 1
59420 59421 1
41720 41774 1
17498 17865 1
24337 24338 1
17498 17863 1
17498 17864 1
17498 17861 1
17498 17862 1
48349 48350 1
54747 54748 1
51770 51782 1
13904 63989 1
28643 28644 1
64356 64357 1
23899 4855 1
41720 41731 1
41720 41735 1
27174 27175 1
41720 41729 1
27174 27176 1
41720 41722 1
14844 69069 1
41720 41721 1
20727 55854 1
18233 18234 1
41720 41758 1
14887 14888 1
21154 46278 1
13604 13605 1
16537 31904 1
12814 56611 1
41575 41576 1
5333 5841 1
5333 5840 1
25618 9451 1
8580 8581 1
34930 34931 1
68912 68913 1
22174 24527 1
51370 51371 1
30124 69902 1
30124 69903 1
2887 40695 1
12467 27172 1
21415 24733 1
21415 24734 1
13019 44926 1
20081 20148 1
20081 20149 1
12467 27153 1
20081 20150 1
10255 14844 1
56029 56031 1
56029 56030 1
10255 14842 1
10255 14843 1
49489 49490 1
49489 49491 1
49489 49492 1
32164 67428 1
49489 49493 1
52452 52455 1
52452 52454 1
52452 52453 1
55237 55238 1
12221 12222 1
54814 7231 1
54814 7232 1
10049 10050 1
37171 37173 1
45469 45470 1
37171 37172 1
34514 47782 1
34514 47781 1
34514 47783 1
11221 20918 1
11123 11645 1
11123 11646 1
47437 54536 1
52539 52823 1
29218 29219 1
20699 20700 1
20699 20701 1
22605 4205 1
20699 20702 1
53528 54924 1
53528 54923 1
53528 54925 1
22569 49555 1
7542 8074 1
35607 35608 1
14530 63431 1
50989 50990 1
50989 50991 1
67625 67626 1
20699 20712 1
20699 20713 1
11316 11317 1
20699 20710 1
11316 11318 1
20699 20711 1
46507 46508 1
17949 62415 1
770 771 1
14329 14330 1
14329 14331 1
36904 36905 1
36904 36906 1
36904 36907 1
65784 65785 1
2168 2170 1
2168 2171 1
2168 2169 1
41443 41444 1
7542 8055 1
38717 39393 1
17519 17520 1
20834 24367 1
19938 6642 1
38717 39394 1
38717 39395 1
10837 6065 1
1956 1958 1
1956 1959 1
1956 1957 1
62404 62405 1
47496 47579 1
62404 62406 1
47496 47581 1
47496 47582 1
66061 66062 1
53411 54201 1
12768 12771 1
68757 68758 1
16358 27936 1
16358 27937 1
12768 12770 1
20619 21360 1
67062 67063 1
67062 67064 1
21971 3230 1
68757 68759 1
21676 2966 1
28517 5229 1
28517 5228 1
12768 12769 1
27765 27766 1
49306 9145 1
60559 60561 1
60559 60560 1
24463 24465 1
1259 1261 1
1259 1260 1
41977 41978 1
55555 656 1
7466 7467 1
52920 52921 1
52920 52922 1
60283 60284 1
12467 27291 1
60283 60287 1
60283 60286 1
60283 60285 1
12467 27287 1
12467 27288 1
54052 54053 1
32190 49875 1
47154 51279 1
47154 51278 1
12592 12593 1
47154 51280 1
17963 61575 1
36907 67811 1
32190 49816 1
48451 48453 1
48451 48452 1
16695 22852 1
10297 10300 1
19171 54064 1
24463 24464 1
64926 64927 1
18277 18278 1
18277 18279 1
7702 7703 1
15856 37109 1
23361 23362 1
63489 63491 1
63489 63490 1
60476 60490 1
10306 10307 1
10306 10308 1
47437 54638 1
12467 27216 1
41201 9619 1
35184 66794 1
35184 66793 1
35184 66795 1
71192 71193 1
71192 71194 1
5150 5151 1
35007 35010 1
8443 8444 1
8443 8446 1
23464 23465 1
8443 8445 1
8443 8448 1
8443 8447 1
8443 8449 1
31349 31350 1
3238 51558 1
3238 51559 1
16537 31634 1
35007 35008 1
16537 31635 1
35007 35009 1
66561 66562 1
53433 5831 1
53433 5830 1
13035 39720 1
37788 62969 1
37788 62968 1
53433 5829 1
4392 4393 1
4392 4394 1
4392 4395 1
31672 46349 1
31672 46350 1
31672 46353 1
31672 46354 1
31672 46351 1
31672 46352 1
7019 7020 1
8694 8696 1
8694 8695 1
27144 32455 1
27144 32456 1
5298 6377 1
6937 7115 1
49070 62932 1
14314 14315 1
59270 59271 1
22994 22997 1
22994 22995 1
2551 4086 1
2551 4088 1
2551 4087 1
9209 9211 1
9209 9210 1
13171 13172 1
4016 56808 1
38717 39296 1
48656 48660 1
48656 48659 1
48656 48658 1
67757 963 1
48656 48657 1
30119 30122 1
19168 19172 1
51865 53040 1
30119 30120 1
30119 30121 1
66096 66097 1
26136 26138 1
26136 26139 1
51865 53039 1
26136 26137 1
1551 4199 1
51865 53024 1
14314 14340 1
34666 4065 1
50467 50745 1
51865 53025 1
15636 15971 1
15636 15972 1
50467 50747 1
50467 50746 1
50467 50749 1
50467 50748 1
21717 27962 1
22306 46141 1
24393 4229 1
15428 41378 1
25666 55949 1
22306 46162 1
2563 53423 1
14862 35709 1
62125 62126 1
15819 15820 1
29215 41172 1
32190 49994 1
29215 41170 1
29215 41171 1
39852 39936 1
57118 57119 1
28403 28404 1
28403 28405 1
42738 42739 1
19967 37006 1
19967 37007 1
20734 28985 1
42738 42740 1
32190 49982 1
64787 64788 1
14021 14211 1
51440 51441 1
32190 49942 1
10297 10299 1
10297 10298 1
27491 27492 1
10223 21665 1
28129 28130 1
28129 28131 1
47437 54790 1
11123 11426 1
15850 15956 1
15850 15955 1
38007 38520 1
38007 38521 1
35229 35231 1
35229 35230 1
18607 513 1
31171 68697 1
29629 36189 1
29629 36190 1
29629 36191 1
29629 36192 1
12467 27374 1
16390 16391 1
2546 2547 1
27980 3618 1
12398 6215 1
36992 58344 1
57992 57993 1
63198 63200 1
63198 63201 1
25005 25553 1
52539 52540 1
52539 52542 1
31416 31418 1
31416 31417 1
61707 61708 1
61647 61650 1
61647 61651 1
20610 20611 1
18145 18286 1
18145 18287 1
18145 18288 1
18145 18289 1
61647 61649 1
56592 56665 1
61647 61648 1
56592 56664 1
20610 20614 1
20610 20615 1
20610 20612 1
20610 20613 1
18145 18292 1
18145 18291 1
18145 18290 1
51343 51344 1
930 931 1
49306 9308 1
20834 24545 1
19498 4302 1
20834 24546 1
3164 979 1
5298 6291 1
21787 21788 1
21787 21789 1
11547 11549 1
11547 11548 1
15507 56675 1
15507 56674 1
15507 56673 1
11547 11550 1
22211 60314 1
22211 60315 1
13815 40645 1
22211 60316 1
49177 49179 1
49177 49178 1
37728 39500 1
7938 7939 1
24496 24497 1
4977 4978 1
20727 55717 1
19496 19674 1
1788 1789 1
24496 24498 1
30699 30700 1
41720 41855 1
9689 9693 1
41720 41854 1
9689 9692 1
41720 41857 1
41720 41856 1
30699 30701 1
9689 9691 1
9689 9690 1
1788 1790 1
41720 41840 1
63198 63199 1
67757 851 1
15507 56622 1
20727 55764 1
10852 29409 1
3616 793 1
15507 56619 1
39027 49545 1
15507 56617 1
10852 29410 1
70983 70984 1
3727 3728 1
69500 69513 1
69500 69514 1
20727 55780 1
17680 17894 1
15507 56608 1
68988 68990 1
22408 22410 1
69500 69501 1
69500 69502 1
22408 22409 1
32537 50417 1
53542 53543 1
68988 68989 1
20727 55779 1
18134 18135 1
49814 49817 1
49814 49815 1
61546 61547 1
18134 18136 1
60464 60465 1
60464 60466 1
11506 11507 1
11506 11508 1
17949 62726 1
52294 52295 1
52294 52296 1
52294 52297 1
50247 50248 1
49814 49820 1
23149 23155 1
29364 4012 1
33389 33390 1
27120 59266 1
37734 52018 1
37734 52019 1
27120 59265 1
32646 32647 1
17028 17029 1
35813 35814 1
14577 9808 1
21631 21633 1
21631 21632 1
18196 22424 1
70116 70117 1
30337 30338 1
30337 30339 1
23504 30599 1
9890 9891 1
30337 30340 1
27394 27395 1
61788 61789 1
53177 53178 1
37182 68241 1
18145 18147 1
38812 38813 1
18145 18146 1
53837 6215 1
20144 6603 1
20144 6601 1
60043 60044 1
30256 30257 1
61788 61790 1
22595 22596 1
22595 22598 1
22595 22597 1
22595 22599 1
50809 50810 1
23645 23646 1
23155 24905 1
23795 50862 1
23795 50861 1
21889 9039 1
49814 49842 1
49814 49841 1
44923 50006 1
49814 49844 1
49814 49843 1
16814 25217 1
16814 25215 1
63487 63488 1
20225 20226 1
27874 27942 1
27874 27943 1
4891 4892 1
4891 4893 1
14556 56244 1
29558 36138 1
29558 36137 1
23022 31410 1
20475 23886 1
20475 23885 1
67093 67094 1
20475 23884 1
20475 23883 1
249 776 1
61663 61664 1
57 58 1
57 59 1
30703 6194 1
57 65 1
57 60 1
57 61 1
10863 20624 1
57 62 1
57 63 1
8466 8467 1
13371 9972 1
33541 33542 1
1070 60392 1
1070 60393 1
55782 55783 1
14771 58882 1
14771 58881 1
14771 58880 1
20873 21009 1
56300 56301 1
20873 21008 1
20873 21007 1
20873 21006 1
20873 21005 1
9151 9152 1
20734 28202 1
21143 6335 1
20873 21011 1
20873 21010 1
20873 21013 1
20873 21012 1
1035 4409 1
25710 25711 1
28352 28655 1
28352 28656 1
27179 65172 1
39093 39094 1
4639 4640 1
20562 31192 1
16625 58744 1
16625 58743 1
69708 69709 1
47080 47081 1
24219 9376 1
2735 2737 1
2735 2736 1
13784 53832 1
36891 36893 1
36891 36892 1
16873 16874 1
47593 47867 1
27615 40237 1
27615 40236 1
27615 40238 1
27615 40239 1
4018 955 1
15392 6603 1
15392 6601 1
11536 11538 1
11536 11537 1
27615 40240 1
25315 6134 1
61546 61630 1
1250 1386 1
1669 1671 1
1669 1670 1
22454 44063 1
22454 44064 1
22454 44065 1
22454 44066 1
34560 64238 1
52065 63013 1
24869 9970 1
1009 70847 1
2360 37316 1
2360 37315 1
61581 61582 1
10180 10204 1
66037 66038 1
49814 49959 1
19017 44883 1
21376 21377 1
22695 24874 1
22695 24875 1
37393 65120 1
49814 49960 1
5067 5068 1
5067 5069 1
27025 27027 1
27025 27026 1
30490 30493 1
11732 7251 1
30490 30492 1
30490 30491 1
37393 65119 1
47878 47879 1
17 2043 1
60119 60120 1
60119 60121 1
59847 59848 1
59847 59849 1
67038 69487 1
67038 69488 1
67038 69489 1
13955 13956 1
59847 59850 1
14556 56102 1
14556 56103 1
45304 45713 1
45304 45712 1
13955 13957 1
11166 67148 1
20819 4855 1
11166 67149 1
39059 41612 1
39059 41613 1
19166 19167 1
19166 19168 1
19166 19172 1
11166 67121 1
13579 30234 1
13579 30232 1
31144 32282 1
67412 67413 1
30258 4948 1
15581 28469 1
20300 24095 1
32472 60444 1
32472 60445 1
27952 5890 1
12861 12862 1
23311 2883 1
23311 2882 1
57216 57217 1
21639 21640 1
21639 21641 1
27108 37398 1
43317 64657 1
54519 54520 1
27108 37397 1
27108 37396 1
51829 52288 1
51829 52289 1
27524 4601 1
27179 65201 1
4020 4021 1
4020 4022 1
69269 69271 1
69269 69270 1
56540 56588 1
38293 38438 1
37254 39485 1
37254 39489 1
43236 43238 1
43236 43237 1
67734 67735 1
29848 29852 1
14720 65483 1
25145 25146 1
65564 65565 1
53265 53267 1
53265 53268 1
53265 53269 1
56540 56542 1
56540 56541 1
53265 53266 1
69832 70469 1
14945 25072 1
30757 6270 1
22958 22959 1
22958 22961 1
22958 22960 1
37254 39467 1
33064 33065 1
71731 71732 1
71731 71733 1
71731 71734 1
28816 28817 1
31476 32725 1
29426 29427 1
31789 31790 1
29426 29428 1
3003 3173 1
3003 3174 1
547 6933 1
29935 68181 1
59796 59798 1
59796 59799 1
59796 59797 1
54387 54388 1
70293 70294 1
54387 54389 1
54387 54390 1
24274 4103 1
46309 46310 1
21837 9671 1
36970 36971 1
14945 25073 1
2620 53645 1
10183 41019 1
10183 41018 1
10183 41021 1
10183 41020 1
2215 2217 1
2215 2216 1
70350 70351 1
13907 40676 1
17780 71581 1
17780 71580 1
21114 25569 1
2807 850 1
29701 29703 1
15610 15612 1
29701 29704 1
15610 15613 1
29701 29702 1
15610 15611 1
2679 2680 1
2679 2681 1
37254 39814 1
37254 39815 1
49967 49968 1
37254 39816 1
3654 66799 1
51829 52403 1
2569 507 1
2579 60749 1
23576 2592 1
22347 22348 1
56426 56427 1
64742 64745 1
64742 64744 1
1236 1237 1
64742 64743 1
1226 1227 1
14720 65561 1
14720 65562 1
17601 681 1
50399 50400 1
50399 50402 1
50399 50401 1
33432 43066 1
33432 43064 1
33432 43065 1
3391 648 1
7657 8030 1
6065 6155 1
40883 40884 1
14893 14895 1
11732 7180 1
14893 14894 1
24626 24627 1
24626 24628 1
7657 8029 1
7657 8028 1
66713 66715 1
66713 66714 1
69625 69626 1
52486 54555 1
52486 54554 1
20658 21235 1
29573 35082 1
65005 65006 1
56783 56784 1
38293 38511 1
47016 47018 1
47016 47019 1
47016 47017 1
50456 50458 1
50456 50457 1
41055 41056 1
14015 2108 1
15771 9069 1
11046 34406 1
11046 34405 1
11046 34404 1
17590 17591 1
17590 17593 1
17590 17592 1
43090 55988 1
43090 55987 1
58762 58808 1
43090 55989 1
17590 17594 1
16875 16877 1
16875 16876 1
13907 40768 1
13907 40769 1
2789 2791 1
2789 2790 1
2065 3152 1
21043 675 1
63277 63279 1
16566 16567 1
63277 63278 1
16566 16569 1
16566 16568 1
15204 15205 1
62207 62208 1
20807 20808 1
20807 20809 1
16566 16570 1
16566 16571 1
60855 60856 1
2810 2811 1
2810 2813 1
2810 2812 1
40221 40222 1
17780 71401 1
14263 38054 1
34560 64405 1
11414 11491 1
881 882 1
36739 36742 1
36739 36740 1
36739 36741 1
40759 46803 1
27615 40090 1
51315 51316 1
34560 64473 1
2560 2978 1
54992 54993 1
17665 17667 1
54992 54994 1
24562 44260 1
54992 54995 1
54992 54996 1
24562 44261 1
22613 31093 1
24562 44259 1
63262 63263 1
7770 7771 1
34560 64471 1
25005 25006 1
30021 35167 1
67791 67792 1
17665 17666 1
16818 16819 1
13341 13342 1
14771 58995 1
11414 11415 1
2832 69025 1
51783 51784 1
6065 6066 1
6065 6067 1
35020 35038 1
31376 31377 1
31376 31379 1
31376 31378 1
8037 8038 1
8037 8039 1
35020 35021 1
56773 879 1
17512 46171 1
2626 3157 1
2626 3158 1
11107 11108 1
58762 58994 1
11107 11109 1
56866 56867 1
71236 71239 1
71236 71238 1
71236 71237 1
21751 4936 1
21761 24388 1
21761 24387 1
23385 32815 1
15966 15967 1
31539 32470 1
42910 42970 1
21279 32980 1
60146 60147 1
20632 42841 1
20632 42840 1
42910 42969 1
21279 32978 1
21279 32979 1
2065 3131 1
24294 24295 1
553 58563 1
24294 24296 1
12089 12090 1
553 58561 1
553 58562 1
553 58560 1
7746 7748 1
7746 7747 1
553 58559 1
31964 32304 1
20632 42837 1
20632 42838 1
4018 412 1
51921 51925 1
51921 51926 1
51921 51922 1
51921 51923 1
51921 51924 1
35512 486 1
39468 45312 1
11552 11554 1
11552 11555 1
11552 11553 1
11552 11556 1
11552 11557 1
24879 24880 1
5968 5970 1
10594 10595 1
9872 9874 1
9872 9873 1
5968 5969 1
39934 39935 1
2560 25900 1
20300 24476 1
11696 5041 1
10166 10167 1
70710 70854 1
15219 39507 1
21415 4029 1
65549 65551 1
65549 65550 1
59453 65092 1
13193 20090 1
5669 58942 1
11187 11190 1
70590 70591 1
15040 15041 1
15040 15042 1
15040 15043 1
59621 59622 1
11187 11188 1
11187 11189 1
2441 70307 1
2441 70308 1
2441 70306 1
30638 46310 1
41536 41537 1
1035 4920 1
41536 41539 1
41536 41538 1
64297 64298 1
18192 31414 1
65763 7485 1
21043 786 1
70710 70897 1
70710 70896 1
70710 70895 1
44306 9637 1
42276 42277 1
45388 8875 1
45388 8874 1
42276 42278 1
47698 47699 1
67361 68639 1
12336 12337 1
1035 4918 1
1035 4919 1
69436 69437 1
1791 54035 1
1791 54034 1
7480 7482 1
7480 7481 1
20577 31836 1
20577 31834 1
20577 31835 1
20577 31832 1
20577 31833 1
20577 31831 1
25020 25021 1
14327 14328 1
33671 33673 1
32816 6905 1
33671 33672 1
13306 13307 1
21995 31236 1
21995 31237 1
13194 13195 1
13194 13196 1
6113 6114 1
14219 20022 1
12996 19795 1
45304 45469 1
67527 67528 1
45304 45467 1
20088 67123 1
12056 63527 1
12056 63528 1
12056 63529 1
45304 45470 1
40669 69225 1
40669 69224 1
53527 6114 1
22664 22667 1
22664 22666 1
22664 22665 1
37274 63594 1
37274 63595 1
6662 6664 1
6662 6663 1
5669 6122 1
14813 15324 1
27667 27668 1
27667 27669 1
45304 45420 1
6665 6666 1
8528 8529 1
40602 40603 1
45304 45436 1
26691 7086 1
41344 4409 1
827 828 1
21855 9843 1
28111 28113 1
28111 28112 1
55319 55322 1
55319 55320 1
55319 55321 1
56341 56342 1
41031 41032 1
12265 321 1
50454 50458 1
50454 50457 1
50454 50456 1
50454 50455 1
18351 9808 1
18316 18318 1
18316 18319 1
18316 18317 1
21600 875 1
16058 7439 1
66339 66340 1
54365 67609 1
70710 70743 1
69217 69218 1
37734 52515 1
6740 6741 1
70693 70742 1
6740 6742 1
70693 70741 1
37943 37954 1
70710 70751 1
54365 67610 1
20442 23763 1
37943 37944 1
20442 23764 1
22927 22928 1
8477 8478 1
8477 8479 1
48288 48290 1
21988 24011 1
21370 5606 1
1354 1355 1
21464 21465 1
21464 21466 1
36409 36414 1
67992 8775 1
36409 36412 1
36409 36413 1
36409 36410 1
36409 36411 1
6919 9970 1
34823 66651 1
34823 66652 1
34823 66653 1
34823 66654 1
26660 26662 1
26660 26661 1
17373 681 1
48288 48289 1
19170 19171 1
6480 6486 1
6480 6484 1
6480 6485 1
6480 6482 1
6480 6483 1
20817 23101 1
6480 6481 1
3923 4135 1
10706 10707 1
9834 9835 1
32586 578 1
30921 30922 1
52245 52247 1
52245 52246 1
45498 45499 1
18165 67952 1
18165 67953 1
2215 2319 1
2215 2318 1
2215 2317 1
36409 36436 1
36409 36435 1
66161 66163 1
66161 66162 1
26660 26702 1
49004 65535 1
18114 18115 1
18114 18118 1
18114 18119 1
18114 18116 1
18114 18117 1
38524 38525 1
38524 38526 1
14556 40677 1
11893 11895 1
11893 11894 1
23356 23358 1
17476 8234 1
71502 71503 1
71502 71504 1
23356 23357 1
23699 24365 1
23699 24364 1
29067 29068 1
33714 33715 1
27331 45164 1
14556 40636 1
45304 45396 1
45304 45369 1
27505 60749 1
20668 25225 1
23574 23575 1
14550 14551 1
48533 48534 1
27505 60750 1
25625 25626 1
26383 30191 1
11882 11883 1
56341 56446 1
32941 32942 1
6641 6642 1
32941 32943 1
26383 30168 1
55319 55446 1
22654 22929 1
63096 63097 1
63096 63098 1
9773 9774 1
48898 48899 1
47698 47851 1
47698 47852 1
12255 12256 1
21043 950 1
7829 7833 1
7829 7832 1
7829 7831 1
7829 7830 1
35082 661 1
30244 30245 1
30244 30246 1
30375 31038 1
40177 70156 1
2491 32417 1
2491 32420 1
13636 13637 1
17 2569 1
52115 52116 1
52115 52117 1
52115 52118 1
65600 65601 1
38606 38607 1
36979 36981 1
36979 36980 1
21995 31527 1
21995 31528 1
21995 31529 1
50881 50882 1
50881 50883 1
22254 23390 1
56380 65342 1
56380 65343 1
56380 65341 1
55273 55274 1
1353 1355 1
1353 1354 1
68562 68563 1
60574 60576 1
60574 60575 1
62496 62513 1
63007 63026 1
62496 62514 1
62496 62515 1
60359 60360 1
7521 7522 1
47223 47224 1
30049 66849 1
30049 66848 1
49843 50147 1
30049 66847 1
49843 50148 1
68212 68213 1
68212 68214 1
68212 68215 1
68212 68216 1
3838 8399 1
66520 66521 1
20800 20849 1
20800 20850 1
52838 53294 1
49843 50116 1
15436 15437 1
22648 22649 1
49877 50266 1
22721 40064 1
20443 20444 1
25773 47057 1
20443 20445 1
16643 64599 1
68595 9941 1
22648 22651 1
22648 22652 1
64544 64545 1
22648 22650 1
3852 58752 1
24437 24439 1
24437 24438 1
34127 34128 1
14556 40973 1
52301 6898 1
21995 31468 1
59073 59075 1
59073 59074 1
57049 57050 1
4030 45118 1
28352 28432 1
22452 44107 1
36348 36919 1
22452 44108 1
36348 36918 1
22452 44109 1
27800 28117 1
21828 43808 1
21995 31448 1
48533 48825 1
21946 22990 1
17376 17379 1
17376 17378 1
17376 17377 1
25773 47058 1
25773 47059 1
45498 45500 1
50420 50422 1
50420 50423 1
18081 18082 1
50420 50421 1
4592 67962 1
28160 28161 1
12651 12652 1
21345 21346 1
61264 61265 1
9117 9118 1
5541 5542 1
38685 4008 1
64237 64268 1
64237 64264 1
12255 12338 1
40905 69065 1
37028 68947 1
55319 55515 1
45353 6092 1
59980 59982 1
59980 59981 1
40510 40511 1
10277 10278 1
15403 15404 1
49212 49213 1
20800 20931 1
20800 20932 1
4001 4002 1
4001 4003 1
31035 31036 1
38293 38294 1
17278 37104 1
17278 37103 1
23147 23148 1
26149 26150 1
36703 990 1
50745 50747 1
50745 50748 1
50745 50749 1
50745 50746 1
2988 39092 1
67869 67870 1
67869 67871 1
67869 67872 1
67869 67873 1
3614 45878 1
58683 6101 1
70710 70955 1
60119 60310 1
61499 61558 1
61499 61566 1
23126 55643 1
61269 61271 1
61269 61270 1
61269 61273 1
61269 61272 1
61269 61274 1
12089 12461 1
37182 68384 1
36257 53950 1
58683 6139 1
21486 57466 1
44254 4611 1
52838 53171 1
52838 53172 1
1038 60414 1
29847 844 1
53020 53021 1
58600 58601 1
48568 48886 1
48568 48887 1
25307 66733 1
33962 33964 1
33962 33965 1
33962 33966 1
13160 13299 1
52706 52709 1
52706 52708 1
52706 52707 1
33962 33963 1
24642 24643 1
1007 27453 1
24642 24645 1
24642 24644 1
17350 17351 1
17350 17353 1
17350 17352 1
65827 66487 1
